id,name,room_type,bed_type,bed,bedrooms,bathrooms,host_id,host_name,street,country,latitude,longitude,price,number_of_reviews,minimum_nights,availability_365
10887852,Cozy Hell's Kitchen Apt,Entire home/apt,Real Bed,,1,1.0,39754804,Karen,"New York, NY, United States",United States,40.76438,-73.99482,125.00,60,1,66
10893326,Designer Apartment in Sheung Wan,Entire home/apt,Real Bed,,1,1.0,9479239,Maria,"Sheung Wan, Hong Kong Island, Hong Kong",Hong Kong,22.28354,114.14881,1484.00,18,1,0
1089542,Private Cozy Bedroom in Brooklyn,Private room,Real Bed,,1,1.0,663764,Karen,"Brooklyn, NY, United States",United States,40.6536,-73.94883,47.00,241,2,100
1090153,Aquilla House - Ocean Views Newport,Entire home/apt,Real Bed,,4,3.0,5990033,Susannah,"Newport, NSW, Australia",Australia,-33.65212,151.31572,500.00,3,7,363
10908640,Quarto de Casal em Ipanema,Private room,Real Bed,,1,2.0,29744388,Gabriela,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,-22.98376501071312,-43.19841687233581,149.00,2,2,0
10911771,causeway bay MTR+Tidy Quad room&YT,Private room,Real Bed,,1,1.0,52473150,Danny,"铜锣湾, 香港岛, Hong Kong",Hong Kong,22.28186,114.18651,597.00,15,1,32
1092760,Private Entrance - Backyard Summer Dining - Enjoy,Entire home/apt,Real Bed,,1,1.0,5887081,Michelle,"Brooklyn, NY, United States",United States,40.69034,-73.95321,110.00,184,7,300
10932304,"Waterfront, Enchanted Lake Home 2/1",Entire home/apt,Real Bed,,2,2.0,49457265,Tom,"Kailua, HI, United States",United States,21.37812,-157.74147,189.00,44,4,312
10948197,aOceanside Hawaii Apartment Studio Kitchen Parking,Entire home/apt,Real Bed,,1,1.0,56775580,Jay,"Honolulu, HI, United States",United States,21.2837,-157.83937,99.00,137,1,88
1095174,Makai Hideaway,Entire home/apt,Real Bed,,4,3.0,6017048,Cheryl,"Captain Cook, HI, United States",United States,19.20636,-155.89926,169.00,119,4,215
10977704,Bright PrivateRm 1 min to JordanMTR,Private room,Real Bed,,1,1.0,56949831,Sam,"九龍, 九龍, Hong Kong",Hong Kong,22.30549,114.17127,447.00,203,2,62
1098211,Super location - Walk to the City!,Entire home/apt,Real Bed,,1,1.0,4099460,Serena,"Darlinghurst, NSW, Australia",Australia,-33.87521,151.22133,119.00,9,3,0
10985735,enjoy nature in Istanbul,Entire home/apt,Real Bed,,2,1.0,56998832,Sanem,"büyükada, İstanbul, Turkey",Turkey,40.862,29.11608,359.00,15,2,0
10990260,The Executive  Posh Room,Private room,Real Bed,,1,1.0,57023844,Karlene,"Jamaica , NY, United States",United States,40.68135,-73.77835,90.00,21,1,365
10992286,Holoholo Inn: Rain Forest (Priv-2),Private room,Real Bed,,1,1.0,56866557,Satoshi,"Volcano, HI, United States",United States,19.43344,-155.2403,105.00,44,1,360
10992671,Brooklyn Artist Loft / Fun Location,Private room,Real Bed,,1,1.0,21965282,Joseph,"Brooklyn, NY, United States",United States,40.63199,-74.02972,59.00,13,30,364
11005300,East Village Sanctuary,Entire home/apt,Real Bed,,1,1.0,57107571,Molly,"New York, NY, United States",United States,40.72808,-73.98763,200.00,19,30,117
11006512,Alcam Colon 52 Apartment,Entire home/apt,Real Bed,,2,2.0,396363,Oscar And Diego,"Barcelona, Catalunya, Spain",Spain,41.37724,2.17831,91.00,0,32,287
11007058,Alcam Colón 42 Apartment,Entire home/apt,Real Bed,,2,2.0,396363,Oscar And Diego,"Barcelona, Catalunya, Spain",Spain,41.37783,2.17774,91.00,1,32,283
11007542,Spacious room Kadıköy Yeldeğirmeni,Private room,Real Bed,,1,1.0,22677216,Onur,"Kadıköy, İstanbul, Turkey",Turkey,40.99459,29.03075,47.00,1,7,364
1101035,Sunny 1 or 2 BR apt in Boerum Hill,Entire home/apt,Real Bed,,1,1.0,6048514,Judy,"Brooklyn, NY, United States",United States,40.68779,-73.98517,189.00,215,4,276
11012484,,Private room,Real Bed,,1,1.0,41813973,Mar,"Barcelona, Catalunya, Spain",Spain,41.40349,2.15759,40.00,0,1,0
1104768,2 Bdrm/2 Bath  Family Suite Ocean View,Entire home/apt,Real Bed,,2,2.0,1671879,Roger,"Honolulu, HI, United States",United States,21.27971,-157.82696,325.00,103,2,295
11055163,Room 1 near Jordan Mtr station 1min,Private room,Real Bed,,1,1.0,45448833,Tungshing,"Hong Kong, Kowloon, Hong Kong",Hong Kong,22.30612,114.17237,400.00,105,1,236
11080033,Sunny Bedroom in Downtown Montreal,Private room,Real Bed,,1,1.0,57521137,Cristina,"Montréal, Québec, Canada",Canada,45.49039,-73.58595,21.00,1,14,0
11093339,Newly and comfortable apt,Entire home/apt,Real Bed,,0,1.0,37031267,Michelle&May,"香港, 九龍, Hong Kong",Hong Kong,22.29643,114.17545,463.00,206,1,272
11095139,Room 3 near Jardan mtr station 1min,Private room,Real Bed,,1,1.0,45448833,Tungshing,"Hong Kong, Kowloon, Hong Kong",Hong Kong,22.30515,114.17242,298.00,139,1,173
11097962,"Home, Sweet, Harlem. Welcome!",Entire home/apt,Real Bed,,1,1.0,24800102,Kevin,"New York, NY, United States",United States,40.79733,-73.93955,110.00,199,1,357
11098708,Convenient & Cozy Private Rm@Jordan,Private room,Real Bed,,1,1.0,56949831,Sam,"九龍, 九龍, Hong Kong",Hong Kong,22.30692,114.17106,424.00,211,2,57
11108923,"Amazing NEW Food Lover Balcony, close to FIRA, MWC",Entire home/apt,Real Bed,,2,1.0,11170203,Kerrisdale Holdings SLU,"Barcelona, Catalunya, Spain",Spain,41.3719,2.16622,84.00,130,4,258
11113983,Nice Decorated Studio in Central,Entire home/apt,Real Bed,,0,1.0,17638280,Enes,"İstanbul, İstanbul, Turkey",Turkey,41.04095,29.00425,633.00,0,1,365
1111410,MONTJUIC FOUNTAINS APARTMENT,Entire home/apt,Real Bed,,4,2.0,6099660,Barcelona Bedroom,"Barcelona, Catalunya, Spain",Spain,41.37249,2.15573,85.00,43,1,194
11115528,DOUBLE ROOM IN THE HEART OF BCN,Private room,Real Bed,,1,1.0,35858044,Isabel,"Barcelona, Catalonia, Spain",Spain,41.38701,2.17561,25.00,108,1,324
1112838,Spacious and quiet duplex apartment in Poble Sec,Entire home/apt,Real Bed,,3,2.0,6107595,Cristina,"Barcelona, Catalunya, Spain",Spain,41.37479,2.15566,130.00,129,3,127
11130156,Double Room,Private room,Real Bed,,1,1.0,57838569,Bugra,"Fatih, İstanbul, Turkey",Turkey,41.01001,28.977,359.00,0,1,365
11131495,Charming apartment in Santa Teresa,Entire home/apt,Real Bed,,3,1.5,57846393,Branca,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,-22.920478977773982,-43.1899284846398,209.00,7,2,357
11136898,1 or 2 rooms with private terrace in shared flat,Private room,Real Bed,,2,1.0,3320587,Capitaine,"Barcelona, Catalunya, Spain",Spain,41.38005,2.15395,65.00,57,2,333
11144250,Burgazada da çarşıya yakın daire,Entire home/apt,Real Bed,,2,1.0,57921954,Eser,"TR, Turkey",Turkey,40.87794,29.06648,348.00,22,1,336
11145180,Clean room in quiet area,Private room,Real Bed,,1,1.0,57929069,Tim,"Sai Kung District, New Territories, Hong Kong",Hong Kong,22.31752,114.25746,188.00,27,1,92
11146498,A cosy room for female student,Private room,Real Bed,,1,1.0,57620332,Buckun,"Şişli, İstanbul, Turkey",Turkey,41.04902,28.98352,90.00,2,3,365
11153910,SPACIOUS RAMBLA CATALUÑA,Entire home/apt,Real Bed,,4,2.0,23377306,Celia,"Barcelona, Catalunya, Spain",Spain,41.39193,2.15255,130.00,1,32,100
11157167,Cozy Chinatown studio apartment,Entire home/apt,Real Bed,,0,1.0,17259339,Maia,"New York, NY, United States",United States,40.7113,-73.99442,100.00,26,4,0
1117706,"Bright, Bohemian, Spacious Apt in Williamsburg",Entire home/apt,Real Bed,,1,1.0,2843987,Simona,"Brooklyn, NY, United States",United States,40.71353,-73.96216,125.00,16,2,0
11191242,2 Bedroom in The East Village!,Entire home/apt,Airbed,,2,1.0,35320932,Samantha,"New York, NY, United States",United States,40.73598,-73.98161,125.00,19,1,0
11193311,habitación doble tranquila con luz,Private room,Real Bed,,1,1.0,28376927,Vanessa,"Barcelona, Catalunya, Spain",Spain,41.42112,2.20085,31.00,23,1,358
11194486,Lovely room in Caueway Bay!,Private room,Real Bed,,1,1.0,58284747,Julia,"Hong Kong, Hong Kong, Hong Kong",Hong Kong,22.27681,114.18233,353.00,0,1,0
11194788,,Private room,Real Bed,,1,1.0,3072862,Levent,"Fatih, İstanbul, Turkey",Turkey,41.00404,28.98018,506.00,0,1,365
11197217,2 Bedroom Ipanema-Copacabana,Entire home/apt,Real Bed,,2,1.5,12431812,Zuzu,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,-22.985816199811516,-43.192297491066334,306.00,2,4,12
11207193,302 Kanai A Nalu Ocean front/view,Entire home/apt,Real Bed,,2,2.0,733802,Kathy,"Wailuku, HI, United States",United States,20.79664,-156.5039,400.00,7,7,142
11223389,Large Duplex in Midtown East with backyard!,Entire home/apt,Real Bed,,2,2.0,26304763,Boris,"New York, NY, United States",United States,40.75482,-73.96776,350.00,112,2,115
11242147,Prince Kuhio 315 ocean view steps to the beach,Private room,Real Bed,,1,1.0,756093,Joshua,"Koloa, HI, United States",United States,21.88234,-159.47554,234.00,4,1,291
11264406,"Mongkok Luxury Studio, New Reno *4A",Entire home/apt,Real Bed,,0,1.0,14861546,Tane Residence,"Hong Kong, Kowloon, Hong Kong",Hong Kong,22.31915,114.16984,298.00,1,60,42
1127954,Conveniently located apartment,Entire home/apt,Real Bed,,1,1.0,6188776,Jayme,"Hong Kong, Hong Kong Island, Hong Kong",Hong Kong,22.28352,114.15076,793.00,1,3,0
1129061,Pineapple Paradise,Entire home/apt,Real Bed,,0,1.0,6194110,Kelly,"Honolulu, HI, United States",United States,21.28572,-157.83857,135.00,87,2,182
11305966,NEW FLAT + PRIVATE ROOFTOP IN SAY YING PUN,Entire home/apt,Real Bed,,2,1.0,20204555,Jorge,"HK, Hong Kong Island, Hong Kong",Hong Kong,22.28737,114.14238,903.00,3,4,0
1131054,Executive Luxury design Apartment,Entire home/apt,Real Bed,,2,1.0,6205300,Sarah,"Woollahra, NSW, Australia",Australia,-33.88944,151.23526,461.00,35,2,157
11319047,Sugar Beach Resort 1BR Ground Floor Condo !,Entire home/apt,Real Bed,,1,1.0,2154262,Condominium Rentals Hawaii,"Kihei, HI, United States",United States,20.78484,-156.46697,239.00,0,4,257
1132409,Amazing Upper West Side Loft-Studio,Entire home/apt,Real Bed,,,1.0,3038687,Karen,"New York, NY, United States",United States,40.78898,-73.97589,79.00,12,30,16
11335874,Huge bedroom in luxurious apartment,Private room,Real Bed,,1,1.0,5650826,Colin,"New York, NY, United States",United States,40.78626,-73.94429,40.00,2,4,0
1136399,Furnished Nolita Studio,Entire home/apt,Real Bed,,0,1.0,6233644,Sri,"New York, NY, United States",United States,40.72404,-73.99529,200.00,0,3,0
11364106,cozy house and garden in the heart of Montréal,Entire home/apt,Real Bed,,2,1.0,7747793,Teodora,"Montréal, Québec, Canada",Canada,45.53481,-73.55985,64.00,5,2,0
11378656,HAPPY TO HELP YOU,Private room,Real Bed,,1,2.0,59658503,Hakan,"Şişli, İstanbul, Turkey",Turkey,41.06018,28.98641,227.00,0,1,365
11379251,Cottage on Kona Coffee Farm,Entire home/apt,Real Bed,,1,1.0,53836,Brad & Linda,"Captain Cook, HI, United States",United States,19.26787,-155.87508,65.00,1,5,353
1138483,Bundeena Garden Studio near beaches,Entire home/apt,Real Bed,,1,1.0,6245401,Belinda,"Bundeena, NSW, Australia",Australia,-34.08087,151.15761,109.00,230,2,125
11387183,Quiet room in central Istanbul,Private room,Real Bed,,1,1.0,59727467,Aliş Hüseyin,"Sisli, İstanbul, Turkey",Turkey,41.04768,28.98361,95.00,0,1,365
11396243,Beautiful Ensuite Room -Easy access to city,Private room,Real Bed,,1,2.5,12716878,Marina,"Beaconsfield, NSW, Australia",Australia,-33.90987,151.2009,75.00,2,30,0
1139810,2 confortables habitaciones en el centro de BCN!,Private room,Real Bed,,2,1.0,6251533,Aliona,"Barcelona, Catalonia, Spain",Spain,41.3791,2.16851,35.00,54,1,92
11406680,listing_id: (Phone number hidden by Airbnb) THE BEST LOCATION IN LEBLON,Entire home/apt,Real Bed,,3,3.0,33644977,Patricia,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,-22.980690335847203,-43.21889444085009,518.00,11,2,351
11409841,Midillis 202 (Double Room),Private room,Real Bed,,1,1.0,28689814,Kamuran,"Fatih, İstanbul, Turkey",Turkey,41.00359,28.97622,148.00,24,2,322
11413023,Lulapartment II,Entire home/apt,Real Bed,,2,1.5,35821827,Cristina,"Porto, Porto District, Portugal",Portugal,41.14366,-8.61825,60.00,229,2,259
11420459,Loue 1 chambre privée,Private room,Real Bed,,1,2.5,24081198,Jeremy,"Montréal, Québec, Canada",Canada,45.51625,-73.55495,60.00,0,1,0
1143151,Harbourside Apartment - Water Views,Entire home/apt,Real Bed,,1,1.0,6016999,Eleanor,"North Sydney, NSW, Australia",Australia,-33.84297,151.21478,161.00,41,2,322
1144090,O'Porto Studio | Historic Center,Entire home/apt,Real Bed,,1,1.0,2220420,Tomás,"Porto, Porto District, Portugal",Portugal,41.14736,-8.61504,40.00,380,2,275
11442936,1 sunny bedroom in large St-Henri appartment,Private room,Real Bed,,1,1.0,9018452,Kim-Sanh,"Montréal, Québec, Canada",Canada,45.47348,-73.58664,70.00,2,3,0
11444539,Twin Room With Window,Private room,Real Bed,,1,1.0,38038584,Jim,"Hong Kong, Kowloon, Hong Kong",Hong Kong,22.31871,114.17082,283.00,38,4,75
11447743,Apartamento São Bento da Vitória 2 - Amazing view,Entire home/apt,Real Bed,,1,1.5,48943549,Rosa,"Porto, Porto, Portugal",Portugal,41.14507,-8.61655,80.00,211,2,266
1145567,ROOM + ENSUITE INNER CITY MOD HOUSE,Private room,Real Bed,,1,2.0,6172276,Alison,"Sydney , NSW, Australia",Australia,-33.86771,151.16994,125.00,12,2,365
11459525,Beautiful in Ipanema for your Family,Entire home/apt,Real Bed,,3,2.5,5737780,Fabi,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,-22.985703885018637,-43.20246232850196,351.00,4,3,130
11464859,The Sassy Lilac Megan Love Room,Private room,Real Bed,,1,1.5,25282650,Megan,"Kailua-Kona, HI, United States",United States,19.61171,-155.97975,100.00,203,1,284
1146653,Luxury 1 Bedroom Central Park Views,Entire home/apt,Real Bed,,1,1.0,836168,Henry,"New York, NY, United States",United States,40.79208,-73.96482,1000.00,24,30,365
11472884,Apartamento de Luxo para Olimpíadas,Entire home/apt,Real Bed,,2,2.0,60365338,Leticia,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,-23.00273936515431,-43.42564904825581,933.00,0,1,0
11480835,Brooklyn Bushwhick Private Room,Private room,Real Bed,,1,1.0,7990995,Juno,"Brooklyn, NY, United States",United States,40.70017,-73.92081,35.00,0,1,0
11488558,"Cosy flat,walking distance tocenter",Private room,Real Bed,,1,2.0,15756802,Aylin,"İstanbul, İstanbul, Turkey",Turkey,40.98909,29.04503,190.00,5,1,363
1148978,1 BR 1/2 block to A/B/C/D trains,Private room,Real Bed,,1,1.0,6298986,Marcelo,"New York, NY, United States",United States,40.83307,-73.93957,48.00,45,7,365
11510109,LightHouse with Sea View,Entire home/apt,Real Bed,,1,1.0,37725953,David - LightHouse,"Porto, Porto, Portugal",Portugal,41.15171,-8.67643,80.00,1,2,216
11533406,Tai Hang (Causeway Bay) Sunny Aprt',Entire home/apt,Real Bed,,2,1.0,1946293,Su,"Tai Hang (Causeway Bay), Hong Kong Island, Hong Kong",Hong Kong,22.27928,114.19243,761.00,11,2,0
1153834,GRACE BEAUTIFUL LOFT IN BARCELONA-At least 32 days,Entire home/apt,Real Bed,,1,1.0,4878564,Lourdes,"Barcelona, Catalonia, Spain",Spain,41.40462,2.15884,60.00,6,31,358
11552866,6 min. walk to metro & metrobus,Private room,Real Bed,,1,1.0,50752970,Taner,"Mecidiyekoy, İstanbul, Turkey",Turkey,41.06422,28.99911,100.00,0,7,363
11553333,* Lani Beach House,Entire home/apt,Real Bed,,3,2.0,1191923,Hawaii,"Haleiwa, HI, United States",United States,21.61601,-158.08687,895.00,0,4,180
11553357,Brick House: Unique Garden Apartment! King Bed!,Entire home/apt,Real Bed,,1,1.0,3483450,Aswad,"Brooklyn, NY, United States",United States,40.68174,-73.91365,125.00,37,2,345
1155475,"Big, glamorous, 4BR, 3-story house",Entire home/apt,Real Bed,,4,2.0,2199502,Jon,"Brooklyn, NY, United States",United States,40.68675,-73.97713,499.00,104,2,245
11557363,Wellyet Guest House@Room 2,Private room,Real Bed,,1,1.0,40699783,Natalie,"Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong,22.2982,114.17366,267.00,36,1,348
1155885,Fresh and modern 1BR in Bed-Stuy,Entire home/apt,Real Bed,,1,1.0,6334250,Shaila & Alex,"Brooklyn, NY, United States",United States,40.68683,-73.92922,79.00,180,2,270
11566403,Feel like home,Entire home/apt,Real Bed,,0,1.0,61100954,Titi,"Montréal, Québec, Canada",Canada,45.51028,-73.57179,55.00,42,1,143
11567179,"Bright, sunny quite room Bushwick",Private room,Real Bed,,1,1.0,10929225,Louise,"Queens, NY, United States",United States,40.71112,-73.91932,60.00,2,2,0
11567815,"Bright, Modern, Spacious Duplex Apt",Entire home/apt,Real Bed,,1,1.5,1253313,Gabriel,"Queens, NY, United States",United States,40.76964,-73.92117,90.00,28,2,0
11567997,The Local Nook // Cozy Kona Hale,Entire home/apt,Real Bed,,1,1.0,29480889,Ciara,"Kailua-Kona, HI, United States",United States,19.67155,-155.9943,150.00,25,2,3
11568230,Apartamento en casco antiguo,Entire home/apt,Real Bed,,3,1.0,22076771,Luis,"Barcelona, Catalunya, Spain",Spain,41.37903,2.17877,55.00,7,31,36
11602050,Museum Mile 1 BR - Madison Ave,Entire home/apt,Real Bed,,1,1.0,61391963,Corporate Housing,"New York, NY, United States",United States,40.78465,-73.95735,133.00,7,30,340
11603201,"1 bedroom in Astoria, Queens",Private room,Real Bed,,1,1.0,7982432,Joe,"Queens, NY, United States",United States,40.76485,-73.93959,65.00,1,1,0
11610598,The Ohana at Volcanoes National Park!,Entire home/apt,Real Bed,,1,1.0,31348206,David,"Volcano, HI, United States",United States,19.43327,-155.22212,100.00,385,1,133
1163119,Charming apartment with balcony,Entire home/apt,Real Bed,,1,1.0,4284876,Silvia,"Rio, Rio de Janeiro, Brazil",Brazil,-22.984126941422254,-43.2285561930115,250.00,22,3,311
11648362,Habitación centro Barcelona,Private room,Real Bed,,1,1.0,32479280,Alan,"Barcelona, Catalunya, Spain",Spain,41.39796,2.16126,25.00,0,1,0
11648810,Appartement 3 1/2 en résidence,Entire home/apt,Real Bed,,1,1.0,61646690,Lansana,"Montréal, Québec, Canada",Canada,45.55264,-73.60386,35.00,2,5,0
11656239,Charming Private Brooklyn Bedroom,Private room,Real Bed,,1,1.0,4266047,Kris,"Brooklyn, NY, United States",United States,40.72804,-73.95646,105.00,58,1,365
11667313,Brand new apartment next to HKU,Entire home/apt,Real Bed,,1,1.0,5473973,Matthias,"Hong Kong, Hong Kong Island, Hong Kong",Hong Kong,22.28491,114.13508,550.00,0,2,0
11679012,Apartamento com 2 quartos Leblon,Entire home/apt,Real Bed,,2,1.0,62031792,Rodrigo,"Rio de Janeiro, State of Rio de Janeiro, Brazil",Brazil,-22.986550485203637,-43.230457787230115,548.00,2,2,214
11679106,.CidadeMaravilhosa.2017RIO,Entire home/apt,Real Bed,,1,1.0,61415197,Claudio,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,-22.941799837438328,-43.179580196689336,246.00,0,1,365
11688660,Studio Apartment w/ Private Rooftop,Entire home/apt,Real Bed,,0,1.0,6394019,Madelon,"Hong Kong, Hong Kong Island, Hong Kong",Hong Kong,22.28515,114.15037,903.00,1,3,0
11690230,Apartamento/Loft no Flamengo,Entire home/apt,Real Bed,,0,1.0,20988214,Cesar,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,-22.926541739219996,-43.178454975194995,179.00,0,3,362
1169088,Next to Barcelona Fair and Magic Fountain,Entire home/apt,Real Bed,,4,1.0,1986299,Clickandflat,"Barcelona, Catalunya, Spain",Spain,41.37587,2.15375,90.00,20,1,223
116931,Nice room with queen sized bed,Private room,Real Bed,,1,1.5,528512,Jen,"Montreal, QC, Canada",Canada,45.52572,-73.58677,30.00,122,30,193
11693193,*CoZy Private Williamsburg Home*,Entire home/apt,Real Bed,,2,1.0,62130666,Sal,"Brooklyn, NY, United States",United States,40.70998,-73.94854,225.00,94,2,138
11695437,Cozy and modern Lapa-studio,Entire home/apt,Real Bed,,1,1.0,8557006,Dejanira,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,-22.9106385343457,-43.182736348008305,112.00,33,3,135
11695637,Aluguel para Olimpiadas,Entire home/apt,Real Bed,,2,2.0,62148947,Diogo,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,-22.970523926945454,-43.398422063779684,1000.00,0,1,0
11695887,2 BR Oceanview - Great Location!,Entire home/apt,Real Bed,,2,2.0,62150628,Jennifer,"Kihei, HI, United States",United States,20.73013,-156.44917,200.00,17,1,305
11703559,Fabulous occasion orange,Entire home/apt,Real Bed,,0,1.0,41161072,Dulce,"Porto, Porto, Portugal",Portugal,41.14464,-8.61181,34.00,163,2,183
11708,Cute apt in artist's home,Entire home/apt,Real Bed,,1,1.0,44145,Tyrome,"Brooklyn, NY, United States",United States,40.70186,-73.92745,85.00,207,2,33
11715762,Appartement avec gymnase et sauna,Entire home/apt,Real Bed,,1,1.0,62289550,François,"Montréal, Québec, Canada",Canada,45.5993,-73.55486,60.00,0,179,180
11716047,STUDIO COPACABANA VISTA MAR,Entire home/apt,Real Bed,,0,1.0,62153375,Fernando,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,-22.980722086375625,-43.18908543651725,250.00,2,5,252
